file_name,caption_1,kor_1,caption_2,kor_2,caption_3,kor_3,caption_4,kor_4,caption_5,kor_5
Gong bashing repetitively with resonance.wav,A cymbal is being played and gets quieter and quieter.,심벌은 연주되고 있고 점점 조용해진다.,A loud gong is followed by a continuous vibration in the air.,큰 징소리가 이어지며 공중에 진동이 계속된다.,A song plays before slowly fading then picking up again.,서서히 사라지기 전에 노래가 흘러나오다 다시 들려온다.,"Before slowly fading then picking up again, a song plays.",서서히 희미해지다가 다시 줍기 전에 노래가 흘러나온다.,"While a cymbal is being played, it gets quieter and quieter.",심벌은 연주되는 동안 점점 조용해진다.
Rain inside the old theater of Prypiat (close to Chernobyl).wav,A cymbal clangs with a metallic sound to the ground and a series of echoes follow the sudden noise.,쇳소리가 지면에 울리고 메아리가 연이어 울리며 갑작스런 소음을 따라간다.,Raindrops splash down on the surface of the floor.,마루 표면에 빗방울이 뚝뚝 떨어지다.,The splash of raindrops falling on the floor.,바닥에 떨어지는 빗방울 소리.,Water dripping nearby while rain hits a barrel outside.,비가 밖에 있는 통에 부딪히는 동안 근처에서 물이 뚝뚝 떨어지는 것.,"Water splashes and dripping nearby me, while rain hits a barrel outside.","내 근처에서 물이 튀고 떨어지는 반면, 밖에서는 비가 통을 때린다."
hugespacecruiser.wav,A large ferry turbine is churning away in the water at a regular pace.,대형 여객선 터빈이 일정한 속도로 물속에서 휙휙 날아가고 있다.,A large ferry turbine is churning away repetitively in the water.,대형 여객선 터빈이 물속에서 반복적으로 흔들리고 있다.,An industrial machine making whirring noises from inside a room.,실내에서 윙윙거리는 소리를 내는 산업용 기계.,The whirring noise of the industrial machine filled the room.,공단의 윙윙거리는 소리가 방안을 가득 메웠다.,It is silent except for some white noise.,약간의 백색 소음을 제외하고는 조용하다.
engine start BMW 320 VG91.wav,A light chime and then truck getting ignition and engine starts running and then stopped.,가벼운 차임벨을 울리고 나서 점화장치를 하고 엔진을 끄는 트럭이 작동하기 시작했다가 멈췄다.,"A light chime, a truck starting its engine, and then it stopped.","가벼운 차임벨, 트럭이 시동을 걸고 나서 멈췄다.",A truck starts before idling for a bit.,트럭이 잠시 공회전하기 전에 출발한다.,"An engine is ignited, idles, then turns off.",엔진은 점화되어 공회전하다가 꺼진다.,"The engine first ignites, then idles and then turns off.",엔진은 먼저 점화되었다가 공회전하다가 꺼진다.
Freight Train Crossing.wav,A quickly passing train rumbles as is wheels run over the tracks.,빠르게 지나가는 열차가 바퀴가 선로를 달릴 때 덜컹덜컹 소리를 낸다.,A train driving extremely fast by a railway crossing and wheels squealing,철도 건널목과 바퀴가 삐걱거리는 소리를 내며 매우 빠르게 달리는 열차,A train is riding by while the horn and bell is sounding.,경적과 종소리가 울리는 동안 기차가 지나가고 있다.,A train is sounding its horn and bell as it drives by,열차가 지나가면서 경적과 종소리를 울리고 있다.,Honking is followed by the arrival of a train crossing train tracks.,경적을 울리면 열차가 철로를 가로지르는 소리가 이어진다.
Train_passing.wav,A aircraft flies overhead and bells start to ring.,비행기가 머리 위를 날고 종이 울리기 시작한다.,A plane flies overhead as bells begin to chime.,종이 울리기 시작할 때 비행기가 머리 위를 날아간다.,A plane flying by quickly in the air followed by a ringing.,공중에서 빠르게 지나가는 비행기 한 대가 이어지며 굉음을 냈다.,A plane is flying followed by a ringing.,비행기 한 대가 뒤이어 굉음을 내며 날고 한다.,"As the train approaches the station, it comes to stop, followed by bells signalling its arrival.","열차가 역에 접근하면 정차하고, 이어 도착을 알리는 종소리가 울린다."
Creaky Floor and show scuffles at  The Musee de Cluny.wav,A person speaks while the rain is pouring,비가 퍼붓는 동안 사람이 말을 한다.,Machinery is running while people talk inaudibly in the background.,사람들이 뒤에서 잘 들리지 않게 이야기하는 동안 기계가 작동하고 있다.,People are talking while moving papers around in a hall.,사람들이 홀에서 서류를 이리저리 옮기면서 이야기를 나누고 있다.,The rain is pouring down and a person speaks.,비가 억수같이 쏟아지고 사람이 말을 한다.,machinery running while people talk inaudibly in the background.,사람들이 배경에서 들리지 않게 말을 하는 동안 기계는 작동한다.
diferents ocells.wav,A person is outside and you can hear the cars in the background and a whistle.,한 사람이 밖에 있는데 뒤에 있는 차들과 호루라기 소리가 들린다.,A person speaks inaudibly with many birds chirping in the background.,사람은 뒤에서 많은 새들이 지저귀는 소리를 들을 수 없다.,"Birds are chirping, a sprinkler is running, and people are talking.","새들이 지저귀고, 스프링클러가 달리고, 사람들이 떠들고 있다.",Someone saying something inaudible and birds chirping in the background.,누군가 들리지 않는 말을 하고 뒤에서 새들이 지저귀고 있다.,a large passenger air plane flies in the distant sky while birds are chirping.,새들이 지저귀는 동안 큰 여객기가 먼 하늘을 날다
murmur_on_ferry_1.wav,A crowded space has several people talking at the same time.,붐비는 공간에는 여러 사람이 동시에 이야기를 나누고 있다.,Crowd chatter noisily resonates as time goes on.,군중들은 시간이 지날수록 시끄럽게 떠들어댄다.,Men and women talk inaudibly in the background,남녀가 뒤에서 알아듣지 못하게 이야기하다.,People talking inaudibly in the background including men and a woman,남녀를 포함한 배경에서 잘 들리지 않는 대화를 나누는 사람들,Several people are talking in a crowded space.,여러 사람이 붐비는 공간에서 이야기를 나누고 있다.
"Tunis Medina, Handwerker und Stimmen.wav","As an object is clanking, children are talking.",물체가 땡땡 소리를 내면서 아이들이 떠들고 있다.,Next to a school yard construction work is carried out,학교 운동장 옆에서 공사를 한다.,Some construction work is being done next to a school yard.,학교 마당 옆에서 일부 공사가 진행되고 있다.,The people chatter and talk excitedly and with increasing loudness as the locomotive pulls into the station.,사람들은 기관차가 역 안으로 들어서자 점점 더 큰 소리로 신나게 떠들고 있다.,The people chatter excitedly and with increasing loudness as the locomotive pulls into the station.,기관차가 역에 들어서자 사람들은 흥분하여 점점 더 큰 소리로 재잘거린다.
officeWorkConstruction1.wav,A large machine worked only a short period of time.,큰 기계는 짧은 시간 동안만 작동했다.,A metallic hum is emitted from a machine while a static buzzing occurs and then things are shut off.,정적인 윙윙거림이 발생하여 사물이 차단되는 동안 금속성 웅웅 소리가 기계에서 방출된다.,"A metallic hum is emitted from a machine while a static buzzing occurs, then things are shut off.","정적인 윙윙거림이 일어나는 동안 기계에서 금속성의 웅웅거림이 방출되고, 그 후에 사물이 차단된다.",A shower that is on but not fully working.,켜져 있지만 완전히 작동하지 않는 샤워기.,an engine is rumbling and then stops while the phone is vibrating in the background,엔진이 우르릉거리다가 전화가 배경에서 진동하는 동안 멈추다.
Water Dripping on Water.wav,The water from the faucet is dripping steadily.,수도꼭지에서 물이 줄기차게 떨어지고 있다.,Water dripping from a faucet at a relatively consistent rate,수도꼭지에서 물이 비교적 일관된 속도로 떨어지는 경우,Water is dripping from a faucet that is not closed fully.,완전히 닫히지 않은 수도꼭지에서 물이 뚝뚝 떨어지고 있다.,Water is either being dropped in a glass or it is flowing into the glass.,물이 유리컵에 떨어지거나 유리컵으로 흘러 들어가고 있다.,water is dripping from a faucet that is not fully closed,완전히 닫히지 않은 수도꼭지에서 물이 뚝뚝 떨어지고 있다.
RhythmicSC.wav,A cupboard is opened and closed as water is run and metal dishes are banged around.,찬장은 물이 흐르고 금속 접시가 쾅쾅 소리를 내면서 열리고 닫힌다.,"A cupboard is opened, water is running, metal dishes are banged around, the cupboard is closed.","찬장이 열려 있고, 물이 흐르고 있고, 금속 접시가 둘러져 있고, 찬장이 닫혀 있다.",Water is running as a glass is being tossed around.,유리컵이 이리저리 던져지면서 물이 흐르고 있다.,"Wood creaks and water moves around, while silverware clanks.",나무는 삐걱거리고 물은 이리저리 움직이는 반면 은그릇은 쨍그랑 소리를 낸다.,Wood creaks while water sounds out in the background as others eat with silverware.,다른 사람들이 은그릇과 함께 먹을 때 나무에서 물이 나오는 동안 삐걱삐걱 소리가 난다.
Shed Creaks.wav,"A cupboard door opens, then someone taps randomly with a very light stick before closing the door again.","찬장 문이 열리면, 누군가가 문을 다시 닫기 전에 아주 가벼운 막대기로 무작위로 두드린다.",A door opens and closes followed by footsteps.,문이 열리고 닫히고 그 뒤를 밟는다.,A wooden floor creaks as it is walked upon in a small house.,작은 집에서 걸으면서 나무 바닥이 삐걱거린다.,Creaking of a wooden floor as it is walked upon in a small house.,작은 집에서 걸을 때 나무 바닥이 삐걱거리는 소리.,"Someone opens the door of a cupboard, then someone taps lightly with a stick, then the door closes again.",누군가가 찬장의 문을 열고 나서 누군가가 막대기로 가볍게 두드리다가 다시 문이 닫힌다.
